Year	Race	JRelative
2014	API	0.6826902247761887
2009	API	-0.7256567554519138
2010	White	-0.33681995176012486
2013	White	-0.7262779993711206
2012	White	0.19301073299388263
2007	White	0.024897829048433472
2013	API	0.8677501219382362
2012	API	-0.16996510564876452
2013	White	-0.09027688026284186
2009	API	-0.22427082576058363
2008	White	-0.06304558680892332
2014	White	-0.0400936494000585
2014	API	-0.08347085629211849
2014	White	-0.1076923076923077
2012	White	0.043472438612981744
2014	API	-0.6378202142524453
2009	API	-0.374573929064947
2014	White	0.2866141732283465
2008	White	0.43177472729501154
2014	API	-0.539795918367347
2012	API	0.11092642385724755
2012	White	-0.731226796114838
2013	API	1.6164603001289946
2009	API	-0.1485899307128357
2013	API	0.19954641452067753
2010	API	-0.01782195387259002
2012	API	-0.05929378640193313
2012	White	0.10671319246831397
2014	API	0.03109528667136669
2013	White	0.05463476712891784
2014	API	0.02037201062887511
2014	White	-0.06915008842168285
2011	API	-0.6685307807938402
2013	API	1.5244658339731465
2011	White	-0.005592342381520661
2012	API	-0.5335994403169249
2008	API	-0.624286064468685
2013	API	-0.5661159818792401
2011	White	-0.08627384771230802
2005	White	-0.17832512315270935
2010	White	-0.3203037470434458
2013	API	0.14319188497943766
2011	White	-0.1411933866022224
2010	White	-0.0430060063373954
2013	White	-0.218085803636636
2012	White	-0.33483965014577255
2013	API	-0.27685996979873334
2007	White	-0.5176951392713254
2010	API	-0.2611887283921383
2012	API	0.032619987533762794
2013	White	-0.28947368421052627
2014	API	-0.5703769638869306
2013	White	0.020120396984652022
2013	White	-0.09027688026284186
2014	API	-0.09063124022733632
2007	White	0.9232414544574035
2014	White	-0.4128485173121384
2012	API	-0.01148233202459436
2014	API	-0.34027612876963265
2012	API	0.7691561590688653
2012	White	-0.60170371909412
2012	White	0.5102353260735364
2012	API	-0.1213176284663061
2014	White	-0.39852774944170277
2012	API	-0.4071179326062604
2014	White	-0.6796404127081418
2012	White	-0.718050173363247
2012	White	0.36758130212155943
2011	White	0.7251466181411498
2012	White	0.07089414030668945
2010	API	-0.01782195387259002
2011	API	0.2279427893319101
2013	API	-0.13053011564944178
2014	API	-0.6491411871743266
2013	White	-0.5902206495526156
2014	API	-0.2911219904134354
2013	API	-0.039473684210526314
2012	API	-0.5240454149039321
2011	API	-0.08015943312666081
2013	White	0.08683735543819777
2012	API	0.0314022739577693
2012	API	-0.19368038834451412
2011	White	-0.4575958231171931
2014	API	-0.4414900530530097
2013	API	0.8234843886088311
2006	API	1.5919414750333172
2013	API	-0.15468205688140174
2013	API	0.16734382621139762
2012	API	0.29643545403431065
2012	White	-0.03557850370618354
2012	White	-0.28854151912751247
2009	API	0.021692083144597175
2014	API	0.5063508170334862
2012	API	0.003946967453399101
2013	API	0.25106271418138243
2014	API	-0.348405061895178
2013	API	-0.38815082212368124
2010	API	0.6705421468320905
2012	API	0.5197146401313045
2012	API	0.23319470017897842
2013	API	-0.4203534104329612
2014	White	0.96771714066103
2009	API	0.267654992049778
2013	API	-0.22713788057728157
2014	API	-0.26647877026126643
2013	API	-0.3250693051454845
2013	White	-0.4399239769555146
2012	API	-0.5573147230126744
2009	API	2.036695913790886
2010	API	-0.05140069049233053
2014	API	0.46071832278443614
2012	White	2.0421540753485736
2012	White	0.3344969333159336
2014	API	-0.1980369992556037
2009	API	-0.19482862297053516
2010	White	-0.2192943735910331
2014	White	0.0024537509304953927
2006	API	-0.14214641080312723
2013	API	-0.6779741169072007
2013	API	0.5215722976134769
2011	API	-0.1788603433301951
2011	White	-0.5555299106099221
2014	White	0.21575310311156176
2014	API	-0.49067473365776665
2011	API	-0.5117333030440708
2010	API	0.434461133235082
2005	API	-0.3897144391728583
2013	White	0.16734382621139762
2012	API	1.0553245002982972
2011	White	0.01700783165526296
2012	API	-0.7391318903467545
2010	API	0.35993883309949076
2008	API	-0.22826326755729875
2012	API	0.06718772130873132
2008	White	0.48254688074518926
2012	White	-0.496865889212828
2011	White	2.9248968910547557
2012	White	0.9307795698924731
2014	API	0.12484815764610614
2012	White	-0.5586268720546751
2012	API	1.7458824110427935
2014	API	-0.3054427582838711
2009	White	-0.016148364379276796
2008	API	-0.23602484472049695
2014	White	-0.4128485173121384
2010	White	-0.23608374190090334
2009	API	-0.2810314970463946
2014	White	0.6831416714723475
2008	White	0.5637823262654736
2010	API	-0.09337411126700618
2014	API	-0.31699604743083004
2013	API	-0.2673911159638815
2014	White	-0.2556961452785599
2011	API	-0.5012631407383261
2013	API	-0.25934046888656154
2012	White	-0.3693801225431686
2011	API	-0.11105982121984423
2010	White	-0.009538741337681489
2009	White	-0.2621112732844576
2013	API	1.5279031822784748
2013	White	-0.3156949984278014
2013	API	0.28810353237119735
2012	White	0.3111404087013843
2011	API	1.3956184478990639
2014	API	0.46424564511366984
2013	White	1.3977451371454044
2009	White	-0.2574596774193549
2014	API	-0.6634619550447622
2007	API	-0.33104645062351185
2013	API	0.9080033573248361
2011	White	-0.1411933866022224
2012	White	0.13833356939598007
2012	API	-0.16996510564876452
2014	API	-0.5274146602756236
2014	White	-0.2051973831908215
2011	API	-0.005592342381520661
2011	API	-0.4043528064146621
2013	White	-0.8073105916806769
2010	White	-0.16765997490589707
2006	White	-0.6347288564203428
2007	White	-0.22652245853343558
2011	API	-0.23912747409495141
2008	White	-0.06521465441269046
2008	API	0.390808999521302
2009	API	0.21089432076396702
2014	API	-0.39136736550648493
2012	API	2.4308108966517734
2013	API	-0.3616682209342132
2013	API	-0.6730769230769231
2008	API	-0.18764554479715656
2008	White	-0.0048657923765167985
2008	API	0.03516834210946222
2013	API	-0.3656937877058536
2012	API	-0.18577529411259758
2012	API	-0.1304396344891819
2014	API	-0.08347085629211849
2012	API	-0.05929378640193313
2011	API	0.1752090499127483
2011	API	0.3938096806058611
2011	API	0.1752090499127483
2009	White	0.7501206979791711
2011	API	-0.22406069140376234
2011	API	0.770346966214717
2014	White	-0.24135516249854103
2009	White	0.16359376135912457
2011	API	-0.31320365964335645
2005	API	-0.11137972166998014
2010	White	-0.4963189507038923
2014	API	-0.28396160647821755
2013	White	-0.1158048241229669
2012	White	1.0110558319513545
2014	API	-0.09935096153846158
2014	API	-0.5059335084699701
2013	API	-0.20577834927268346
2013	API	1.4404128564073646
2013	API	1.1253708284124757
2011	API	0.22040939798631556
2010	API	-0.6474232654927247
2011	White	0.33276781386330584
2012	API	0.4229169617449751
2012	API	-0.6205554768680066
2014	API	-0.11691055947232261
2013	API	-0.7423792935257605
2013	White	-0.48475858705152103
2010	White	-0.4963189507038923
2014	API	0.2673879565335549
2013	API	-0.033922350721601977
2011	API	-0.45006243177159855
2009	API	-0.4702337346657644
2013	White	0.6342813566959566
2012	White	-0.09881925756151577
2011	White	-0.5630633019555167
2011	White	-0.23912747409495141
2012	API	-0.23320585950409675
2011	API	-0.11859321256543877
2008	White	-0.5420464623247955
2012	API	0.1523111007589012
2010	API	-0.30214669051878357
2014	API	-0.047668936616029375
2008	API	0.1825839520596993
2014	API	0.28170872440399053
2012	API	-0.5573147230126744
2012	White	0.3857968672954457
2011	White	0.05467478838323566
2013	API	0.6314554541401721
2010	White	-0.25821667681071214
2001	White	0.5208447181957114
2012	API	0.35177111365772634
2010	API	-0.24757281553398064
2014	White	-0.23370288248337026
2007	API	1.1854439001768067
2012	API	-0.0663744520976832
2014	API	-0.36988621370083147
2004	API	-0.6226172902894551
2014	White	0.4262522945027429
2011	White	-0.7589314769409747
2013	Hispanic	-0.06209850107066375
2007	API	-0.4026659959758551
2012	API	-0.2727313306636794
2013	API	0.3405084704209468
2013	White	0.13514123790211768
2012	White	-0.495297507083502
2009	White	0.10908889912482725
2009	API	-0.3756326158560795
2014	API	-0.3770465976360493
2012	White	-0.2727313306636794
2014	White	-0.41517537580529706
2012	API	-0.07510397486576618
2013	API	-0.32374564550512136
2010	White	-0.5298976873236328
2012	White	1.2068656397266244
2006	White	0.34939666730511404
2008	White	-0.12673267326732676
2013	White	-0.20298593934532164
2012	API	1.2213314791685443
2010	API	-0.27601947656725506
2014	API	-0.1407539277738611
2014	White	-0.3054427582838711
2012	API	-0.6442707595637562
2013	White	-0.25128982180924153
2014	API	0.47018158355608813
2014	API	-0.513093892405188
2011	API	-0.18444790046656304
2013	API	-0.16273270395872172
2012	White	-0.4624535922296761
2009	White	-0.20457568502261234
2010	API	0.05773020352182613
2012	API	1.5661953117585652
2014	White	-0.03334816874559373
2013	API	-0.36524375126777703
2014	White	-0.5918581156925841
2011	API	-0.2918612135141132
2014	API	-0.1345606945068104
2010	White	-0.4023078611520492
2012	API	-0.7786573615063372
2009	White	-0.4159974301317058
2013	API	-0.5242668050869452
2007	API	-0.6132612292667178
2006	White	-0.29821079195848815
2009	White	-0.08611249377799902
2011	White	0.2488083889418493
2012	API	0.9130328041237998
2013	API	3.2909948922115513
2012	API	-0.4114363307181654
2014	API	0.08837835815310928
2012	White	0.14623866362789661
2012	White	-0.4071179326062604
2010	API	0.04094083521195588
2009	White	-0.035282258064516174
2013	API	-0.3156949984278014
2006	White	0.2538633850341679
2013	API	-0.6865208785749201
2014	API	-0.7708677140730297
2008	API	0.24899497487437178
2011	White	-0.07388663967611331
2010	White	-0.33042651022673225
2014	API	-0.7851884819434652
2011	API	0.09887414457062965
2013	White	-0.29959370427316145
2011	White	0.27364341085271304
2007	White	-0.5714516324306873
2014	White	-0.4987731245347523
2013	White	-0.3801001750463613
2012	White	-0.34387717875092816
2012	White	0.1146182867002305
2014	API	0.25875646368489275
2014	API	0.4177560191731292
2010	API	-0.34521463591506
2012	API	0.41500527572610646
2012	API	-0.19314641744548283
2014	API	-0.1693954635147324
2014	White	0.5713706556591605
2011	API	-0.48411641620696216
2012	API	0.6882712040524743
2011	API	-0.49505882352941183
2014	White	-0.17841320982682238
2014	White	-0.3870149712988211
2013	API	-0.23695577055977884
2013	White	-0.033922350721601977
2011	White	-0.3163236985052139
2012	API	-0.08300906909768271
2011	White	0.6121457479572316
2012	White	-0.31225680182326204
2012	White	-0.17787019988068106
2009	API	-0.08236914754605625
2009	White	0.31495555145462045
2011	White	-0.5468657071488046
2011	White	0.13000870183918106
2012	API	0.2942624682436934
2008	White	0.08118811881188116
2014	API	-0.011867016939940255
2009	White	-0.43227042896754203
2014	White	0.181463349310941
2008	API	0.5888183960160158
2011	White	0.023326547131398864
2012	White	1.2529518560962105
2013	White	-0.2673911159638815
2014	API	0.5036806263957431
2013	API	0.6985166412646652
2010	White	0.9799139167862266
2012	API	1.5607037416400555
2009	White	-0.3931366646598434
2013	API	-0.08222623318552187
2012	API	-0.2902431625760391
2013	White	-0.5974676461340008
2012	API	-0.25692114219984635
2013	API	-0.4606066458195611
2010	API	0.09130894014156665
2014	API	0.632567537229664
2011	White	0.08480835376561383
2011	API	-0.18639373467578962
2011	White	-0.6281829790430407
2013	White	-0.29154305719584145
2012	API	0.14694250076057197
2013	White	-0.6296702344432807
2011	White	-0.1411933866022224
2014	White	-0.3797732696897375
2014	API	-0.01902740087515808
2013	White	-0.26801405975395426
2011	API	-0.32520227025721526
2014	API	-0.0504579195989588
2009	API	-0.23373093764155212
2011	API	0.212876006640721
2011	API	-0.6459306067570566
2013	API	-0.4606066458195611
2013	API	0.004043905257076768
2014	White	-0.6039603960396039
2013	White	-0.32374564550512136
2013	Hispanic	1.6138274564146737
2014	White	-0.3292396672487935
2000	White	-0.49269708267671136
2011	White	1.005293172437695
2012	White	-0.23830173457039125
2012	White	0.10019791269714436
2014	API	1.2597186270983567
2012	API	0.49406280983222384
2012	White	-0.29644661335942896
2013	White	0.7067371803918365
2009	White	-0.20779364348226625
2012	White	0.05716523101018008
2013	API	-0.0017197624123220432
2014	API	1.09408480102832
2014	White	-0.3208996448770222
2009	White	-0.2296949650863653
2011	API	0.3786106162438009
2012	API	1.066295621336748
2013	API	0.449116473917597
2013	White	-0.4525559987422411
2014	White	-0.11920529801324495
2010	White	-0.15213690035155206
2004	API	0.045893419759917786
2013	API	-0.2754417630412015
2014	API	0.6898506087114065
2014	White	0.08837835815310928
2012	White	-0.14624982295301495
2012	API	0.16204885209172967
2014	API	1.4703324576501493
2012	API	-0.29644661335942896
2013	White	-0.16494054468738018
2009	API	-0.23373093764155212
2011	API	0.2656097460598828
2014	API	-0.24813566247829197
2012	API	0.40710677328114203
2013	API	0.09990438598641786
2014	API	0.03825567060658452
2012	API	-0.6837962307233388
2014	API	0.07042762668254401
2013	White	0.011252730238602154
2011	API	-0.15626016929341147
2010	API	0.46067504295871226
2010	White	-0.43646169765764636
2012	API	-0.20944934287140246
2009	White	0.2824427480916031
2013	White	-0.7101767052164806
2013	White	-0.29959370427316145
2013	White	-0.3274584730562271
2012	API	-0.2253007652721802
2010	Hispanic	-0.33388981636060094
2006	API	0.1599147121535181
2013	API	0.3122554736031573
2012	API	0.7391207310216362
2013	White	0.312458361092605
2012	White	-0.3754975556785943
2012	API	0.3477097742398538
2010	White	-0.06462358427714857
2010	API	0.3405380828446897
2010	White	-0.42076679330947614
2008	White	-0.9780309194467046
2013	API	-0.3632984401041179
2011	API	-0.3818832936790208
2009	API	-0.3945528396180165
2010	White	-0.20250500528116283
2011	API	-0.09599303852865515
2013	API	0.27176444629679564
2012	API	-0.09091416332959924
2014	White	-0.18760966392225667
2012	White	0.8814124271961338
2009	API	-0.2956547707928923
2012	White	-0.13322277501381985
2011	White	0.5970789652660425
2014	White	-0.2338389189316928
2011	API	0.5820121825748535
2012	White	0.256909982874728
2011	White	-0.7061977375218129
2014	White	0.33899179588573314
2013	API	-0.49280923412884103
2014	API	-0.1980369992556037
2012	API	-0.4150230268381769
2014	White	0.09837004488010062
2010	White	-0.278057162675579
2003	White	0.027865477007549745
2012	White	0.6600697887024709
2013	White	-0.10637817441748183
2014	White	-0.32104184957565113
2014	API	-0.39136736550648493
2009	API	-0.33779216833220554
2013	API	-0.3532384014699127
2011	White	0.491611486427719
2014	White	-0.5472367753929356
2014	API	-0.08347085629211849
2013	White	-0.5902206495526156
2010	API	-0.26126779436570874
2007	White	0.3244240488667019
2013	White	0.9080033573248361
2008	API	0.0012060453020767113
2012	API	0.6521646944705545
2011	API	2.472893410319083
2014	API	-0.475604102355349
2013	API	-0.5491637636700809
2013	API	-0.19559151131433936
2011	API	-0.11859321256543877
2012	White	-0.39724770642201834
2011	API	-0.5404631279187331
2012	API	1.8266562853907136
2013	API	-0.050023644876241946
2010	White	-0.7780000627136182
2013	API	0.20759706159799754
2011	White	-0.16445865692096845
2009	White	-0.4702337346657644
2009	API	0.0027718593826601893
2013	White	-0.03997019063569263
2014	White	-0.12508784258608568
2014	API	-0.06428060128847528
2013	API	-0.757433923955001
2014	API	-0.7780280980082475
2014	White	-0.4056881333769206
2009	White	-0.008032947316914126
2010	White	-0.22768905774596823
2011	White	-0.0929336087619249
2012	API	-0.4782637806935091
2013	White	0.18982384007372483
2010	API	-0.1857156369712926
2012	API	-0.35386498062410765
2010	White	-0.25949935815147623
2012	White	0.30678394214865434
2010	API	0.24731182795698925
2012	API	0.29643545403431065
2010	White	0.16319879669089987
2011	API	-0.2918612135141132
2013	White	0.060605377628524415
2010	API	-0.23608374190090334
2013	API	-0.06258565555047972
2011	API	-0.6007302586834894
2014	API	-0.2338389189316928
2008	White	-0.31076395432103415
2014	White	-0.4676055590605966
2009	White	-0.08163265306122448
2012	API	-0.162060011416848
2010	API	0.8720145665505336
2012	API	0.3333703559726772
2010	White	-0.09451219512195118
2011	API	0.08093016366733312
2009	API	-0.016148364379276796
2010	API	-0.2864518468305141
2013	White	-0.4203534104329612
2014	API	-0.20237000715088366
2012	API	0.8735073329642172
2012	White	0.944653181051466
2014	White	0.08457258826411006
2012	White	0.8576971445003841
2007	White	-0.03604902667627972
2003	White	-0.15991763898421416
2009	White	0.15413364947815605
2014	White	-0.08347085629211849
2010	API	1.04138770541692
2014	White	-0.5417354281460592
2012	White	0.3043405482662272
2013	White	0.08683735543819777
2013	White	0.6391174017895377
2011	API	-0.5555299106099221
2012	API	-0.2806364248955959
2013	API	0.36055935606707723
2012	API	-0.25692114219984635
2014	API	0.36771816716555367
2001	White	-0.11198999675820873
2007	White	0.46333588926106783
2014	White	-0.5315904139433552
2012	White	0.4410979794128859
2015	API	-0.6768780861978043
2006	API	-0.5414977174128789
2012	White	-0.5065009015848914
2012	White	-0.7697521865889213
2011	White	-0.5404631279187331
2013	API	-0.49280923412884103
2013	White	-0.7745818818350405
2011	White	-0.33423059668012567
2014	White	0.8811270246525587
2010	White	-0.46814404432132967
2015	White	0.6472478142596471
2012	White	-0.4940739691573422
2013	White	-0.2522607385079126
2014	API	0.08837835815310928
2012	API	-0.3478217960210871
2012	White	0.5019679040641404
2011	White	0.06220817972883021
2012	API	-0.5335994403169249
2013	API	-0.15788570447914882
2014	White	0.346152179820951
2012	White	-0.4940739691573422
2010	API	-0.5215030031686977
2013	API	-0.15468205688140174
2014	White	-0.012633283843973494
2014	White	-0.04050855268081155
2013	White	-0.04197299779892196
2012	White	-0.6826969432692881
2012	API	-0.11462944602534883
2008	API	-0.664903787228827
2013	White	0.8113955923969963
2010	White	-0.44595084577428157
2012	API	0.1199019664284363
2013	White	-0.2754417630412015
2014	White	0.013032145960034715
2013	API	0.6101294154639967
2012	API	0.08299790977256438
2011	API	-0.5856634759923003
2011	White	-0.4545228422187215
2010	White	-0.6893966862674002
2009	API	-0.6405157485231973
2014	White	-0.25473023757393554
2011	API	-0.5261999837014099
2012	API	-0.4730666666666667
2010	White	0.6866382552018048
2011	API	0.10740852780239744
2012	White	0.3637245392822503
2011	White	1.2374172296415784
2012	White	0.8379567566678454
2013	API	0.1409633735215131
2011	API	-0.7543529411764706
2012	White	0.8181716733408015
2012	API	0.9130328041237998
2014	White	-0.17111616178748715
2011	API	-0.30692799620530226
2009	API	-0.2526511614034891
2011	White	-0.41797432239657634
2008	White	-0.3196531437676186
2013	Hispanic	-0.8771277691428999
2012	White	0.0640742377375166
2014	White	-0.41391272594486034
2013	White	0.30420482652583736
2014	API	-0.5846977317573662
2012	White	-0.3517822729828447
2012	API	-0.6600809480275893
2010	White	0.4858590954235177
2011	API	-0.525396345227544
2010	White	1.3169328267620954
2014	White	0.6206659913074736
2014	White	-0.1254567307692308
2011	API	0.024541223000857502
2012	White	-0.38340264991051076
2013	API	-0.007316115487246802
2011	White	-0.45006243177159855
2013	API	0.8721291892988348
2013	API	-0.17883399811336168
2013	White	-0.13285883748517197
2011	White	0.09328214971209213
2014	White	0.5401885945217781
2012	API	1.020719466548218
2008	White	-0.2181088368672632
2014	White	-0.5702878056895692
2014	API	0.29104405668562616
2008	API	0.24899497487437178
2012	API	-0.39921283837434385
2009	White	-0.5932151891183548
2012	API	-0.3043517075913455
2012	White	3.2292254140753425
2014	White	0.004634994206257226
2013	White	-0.7101767052164806
2010	White	-0.6558179496476597
2001	White	-0.06095493910063452
2007	White	-0.5609992332216797
2014	API	0.40343525130269353
2014	API	0.3568800901609713
2012	API	1.8853593946495328
2013	API	0.1753944732887176
2009	API	-0.35100806451612904
2014	API	-0.2350597609561753
2009	API	0.9763463841547674
2007	API	0.2359062056172286
2009	API	0.3776290630975143
2011	API	1.9756895815098436
2009	API	0.021692083144597175
2009	White	-0.36617250397511103
2011	API	0.40121079028058454
2013	API	0.47986942328618065
2009	API	-0.43239328714189046
2014	API	-0.20118343195266275
2012	API	0.13042847516406356
2013	API	-0.6779741169072007
2012	API	-0.6071428571428571
2014	White	-0.34124467795996016
2013	White	0.022432178819637907
2013	API	-0.1394422310756972
2010	API	-0.6138445288729841
2010	API	-0.5886604764081788
2012	API	-0.26848094215007556
2014	API	-0.4835007173601148
2008	White	-0.2688809903174409
2012	API	0.4624424329045577
2011	White	-0.009512120282295271
2011	API	-0.6722758620689655
2012	API	-0.715416607651005
2013	White	-0.516961175360801
2008	White	-0.263196427264075
2014	White	-0.6491411871743266
2013	API	0.43353883567634455
2009	API	0.7292445774121167
2013	White	0.7544084642513625
2009	API	0.07307127711629416
2014	API	-0.22109125929861848
2011	White	0.6670913724062614
2013	White	-0.21048533610173892
2002	White	0.11219588700033321
2013	API	-0.03343937560600346
2009	API	-0.07290903566508775
2008	White	-0.23841769824733428
2013	White	-0.29146119906566315
2007	White	-0.18061674008810577
2010	API	0.30957072816987996
2002	API	0.2619145640965319
2009	API	-0.7177747625508819
2011	White	0.2878553586297133
2014	White	-0.44865043698822754
2008	White	-0.2587265596274054
2013	API	0.6825852391598766
2015	White	-0.5987990659401756
2012	White	0.07509281554064785
2014	API	-0.44980410750380556
2010	White	-0.15213690035155206
2012	API	0.1943638624119353
2011	White	-0.005592342381520661
2011	White	1.0822263874174884
2012	White	-0.26809941169408086
2006	White	-0.7754274534267162
2013	API	0.09170487703209677
2012	White	0.8181716733408015
2013	API	0.6101294154639967
2014	API	0.4925680991770684
2012	API	-0.4002144279368969
2014	White	-0.22615873768193218
2014	API	-0.2540889723736657
2012	White	0.35047001834017316
2013	API	0.5608647920957106
2011	API	-0.5905882352941176
2013	White	-0.23518852765460158
2010	API	-0.5466870556335031
2012	White	-0.8317422434367542
2010	White	-0.1915727584517393
2014	API	0.24874859536214117
2013	API	-0.1224794685721218
2010	API	0.15986675549633578
2012	White	-0.06719888063384966
2012	White	-0.6126503826360901
2012	White	-0.0776909000166362
2013	White	0.29187562688064206
2012	White	0.2252896059470619
2014	White	0.049493878337992896
2014	API	-0.6634619550447622
2011	White	-0.28604118993135014
2011	White	0.3484770508614227
2014	White	-0.10365531802586435
2010	API	0.20883451831065844
2012	API	0.541493375223723
2012	API	0.711766490257788
2009	White	-0.8297179861425671
2012	White	-0.10975343941122923
2011	API	-0.5703618609994257
2011	White	0.5368118345012862
2014	API	-0.3104742295430393
2012	White	-0.01497230124270103
2010	API	-0.865685053521038
2012	API	0.05137753284489827
2014	API	-0.7667791381471127
2013	White	1.4141353276858184
2012	API	-0.1067243517934323
2013	API	0.40081259145367715
2014	White	-0.20623052959501556
2013	White	0.05463476712891784
2013	White	-0.5124760265552004
2007	API	1.1025477522390656
2011	White	-0.8794657384704874
2010	White	0.35993883309949076
2012	White	-0.15415491718493146
2015	API	-0.5747528830313015
2012	API	-0.5573147230126744
2013	API	-0.10637817441748183
2012	API	0.3737426348513949
2012	White	-0.4703586864615926
2011	API	-0.4772425079267669
2012	White	-0.17334203641209261
2014	API	-0.2051973831908215
2011	API	-0.5569356691556577
2010	API	-0.3787933725348005
2014	API	0.2784438215528014
2014	White	-0.49161274059953447
2013	White	-0.5399795368747868
2011	White	-0.07339286449187152
2012	API	-0.08300906909768271
2014	White	-0.5345750442108415
2012	API	0.7391207310216362
2012	White	-0.19368038834451412
2013	API	0.04658412005159786
2014	White	-0.5391819018808365
2014	API	-0.650168707220669
2013	White	-0.25399811853245535
2012	White	2.5572924043624377
2014	White	-0.8070246563225593
2009	API	-0.17697026635574117
2013	API	-0.6360983743226344
2010	API	-0.278057162675579
2009	White	-0.8039673278879813
2014	White	-0.6333147009502516
2009	White	-0.30941183268930006
2010	API	-0.4172003659652333
2013	White	-0.20454596677860667
2008	White	-0.019697631739928327
2007	White	1.1427418378465637
2012	API	-0.02767340947426701
2010	White	-0.4390832328106152
2014	API	-0.6921034907856336
2010	White	0.07357987037743037
2007	White	-0.43782819095994785
2012	API	-0.25692114219984635
2014	White	-0.11474417992897536
2014	Hispanic	-0.8292802407362049
2013	White	-0.39620146920100124
2012	White	-0.6679860422595059
2011	White	-0.06453922471105665
2010	White	-0.001032585562719762
2009	White	0.7142857142857144
2009	White	-0.12020959506993022
2012	API	-0.3307770961145194
2013	White	0.7389397687011164
2012	API	0.047437721541890424
2012	White	-0.011863221010433954
2014	White	0.5576916330468338
2010	White	-0.2127049180327869
2014	White	-0.09779162416255414
2011	White	0.07770678639267826
2012	API	-0.2727313306636794
2011	White	-0.2918612135141132
2013	White	-0.6077840703699241
2011	White	0.6569209684787575
2013	White	0.6664839450052366
2014	API	-0.6318731096770597
2012	API	-0.056179775280898875
2014	White	-0.463702178533475
2011	White	-0.050792690455087906
2014	API	-0.1980369992556037
2014	White	-0.28396160647821755
2011	White	-0.38979530100684223
2010	White	-0.31755934266585517
2011	White	-0.48980470993681796
2012	White	-0.02224977162991001
2010	White	-0.26966247852064384
2012	API	-0.019768315242350485
2014	API	0.4177560191731292
2013	API	0.5698761800773968
2014	API	-0.7053915275994865
2011	White	-0.15732920978549625
2013	API	0.06291794739435455
2009	API	0.6224976167778837
2010	API	-0.3852309428992506
2012	White	-0.5098841576211752
2011	White	-0.24917425757239137
2010	White	0.4216799091940976
2009	API	-0.4702337346657644
2014	White	-0.6081229877207409
2009	API	-0.015996315062183346
2013	White	0.23174900282995747
2013	API	0.06268541420623783
2011	API	0.48407809508212446
2009	API	-0.16609857208659606
2009	White	0.0
2014	White	-0.10587740384615388
2015	API	-0.7946265493635236
2010	API	0.21722920246559357
2013	API	-0.33179629258244137
2012	API	-0.09881925756151577
2009	White	-0.02560847626024529
2008	White	0.2769728218124618
2014	White	-0.17001527630180657
2010	White	-0.41473863504393715
2011	API	-0.26898084815321477
2009	White	-0.5364545178325438
2012	API	0.8119674555411708
2012	API	-0.05502511964570586
2014	White	-0.0502283105022831
2013	White	-0.4833040421792618
2014	API	-0.1693954635147324
2013	White	-0.541113116592761
2012	White	-0.8814235865212521
2014	White	-0.07631047235690068
2012	API	-0.5208783896190318
2014	White	-0.19525547445255473
2015	White	-0.6476882821949593
2012	White	0.402813513967358
2014	API	-0.36988621370083147
2014	API	-0.4056881333769206
2009	White	-0.34955688622754494
2009	API	-0.6310556366422287
2012	White	0.09809264305177115
2011	White	-0.29939460485970776
2013	API	-0.2190872334999616
2010	White	0.358157765801078
2013	White	-0.025871703644281995
2006	White	0.3767756034568392
2012	White	0.19731215638362853
2010	API	-0.10805300713557592
2014	API	-0.3842069815712671
2012	API	-0.0857906883036008
2014	API	0.24332575731876926
2014	API	-0.14791431170907893
2012	API	0.4385569334836527
2011	API	-0.6609973894482457
2014	API	-0.006840905104367725
2007	API	0.9023366560393882
2013	White	-0.24323917473192155
2014	White	0.20169342260231105
2014	API	-0.21235776712603932
2012	White	-0.11489147333011936
2010	API	0.1323535104584694
2011	API	-0.012941587967820975
2013	White	-0.43146249325418246
2012	API	0.004175910217930258
2012	White	-0.4624535922296761
2013	API	-0.29959370427316145
2010	API	-0.38718805668973566
2013	White	-0.24042620924701782
2012	API	-0.30986362194735173
2013	API	-0.025871703644281995
2011	API	0.28067652875107185
2013	API	0.8919020631701962
2009	White	0.43793700590721085
2011	White	0.3032767027878555
2013	API	-0.24323917473192155
2011	White	-0.3671951269700586
2014	White	-0.05476378991818422
2012	White	-0.6468528686241745
2011	API	-0.5090191093298493
2014	White	0.5815363551904552
2009	API	-0.1391298188318672
2011	API	0.19027583260393738
2012	API	-0.11462944602534883
2013	API	0.28810353237119735
2012	API	-0.48616887492542565
2011	White	-0.45006243177159855
2012	White	-0.446643403765843
2010	API	-0.4326113116726835
2014	White	-0.4342813220599539
2013	White	-0.20691560083144506
2014	API	-0.1407539277738611
2008	White	-0.3704252972177963
2014	White	-0.4659140343989729
2010	API	0.7796730408462471
2014	API	-0.39661963360200947
2014	White	-0.18151071025930104
2011	API	0.13315926892950383
2012	API	-0.28702258171581707
2014	API	0.0828111443169768
2008	API	-0.5125873268782939
2010	White	-0.3116358992953195
2014	White	-0.05716101902107477
2010	White	0.06620209059233441
2010	API	0.2644628099173554
2011	White	0.14507548453037014
2011	API	-0.00615289955391476
2010	API	0.6033846735926095
2012	White	-0.48616887492542565
2014	API	0.06689720634745581
2014	API	-0.5274146602756236
2014	API	0.14566142963485187
2014	API	-0.000482020630482954
2011	White	-0.4711393170142037
2012	White	-0.17868098159509194
2007	API	-0.6968804229387788
2013	White	-0.533062469515441
2013	White	0.2545784402657579
